word,part_of_speech,english_word,sense
모델,noun,model,person
현대의,adj,modern,pertaining to the current time and style
순간,noun,moment,very brief period of time
돈,noun,money,means of exchange and measure of value
금전,noun,money,means of exchange and measure of value
화폐,noun,money,means of exchange and measure of value
달,noun,month,period into which a year is divided
월,noun,month,period into which a year is divided
월간,noun,month,period into which a year is divided
아침,noun,morning,part of the day between dawn and midday
엄마,noun,mother,"female (human) who parents a child, gives birth to a baby, or is pregnant"
어머니,noun,mother,"female (human) who parents a child, gives birth to a baby, or is pregnant"
어머님,noun,mother,"female (human) who parents a child, gives birth to a baby, or is pregnant"
에미,noun,mother,"female (human) who parents a child, gives birth to a baby, or is pregnant"
어미,noun,mother,"female (human) who parents a child, gives birth to a baby, or is pregnant"
모친,noun,mother,"female (human) who parents a child, gives birth to a baby, or is pregnant"
산,noun,mountain,large mass of earth and rock
메 뫼,noun,mountain,large mass of earth and rock
생쥐,noun,mouse,rodent of the genus Mus
쥐,noun,mouse,rodent of the genus Mus
입,noun,mouth,the opening of a creature through which food is ingested
움직이다,verb,move,(intransitive) to change place or posture; to go
영화,noun,movie,motion picture
박물관,noun,museum,building or institution
미술관,noun,museum,building or institution
음악,noun,music,"sound, organized in time in a melodious way"
-어야 하다,verb,must,be required to
-어야 되다,verb,must,be required to
이름짓다,verb,name,to give a name to
가까이,adv,near,at or towards a position close in space or time
필요하다,verb,need,to have an absolute requirement for
요하다,verb,need,to have an absolute requirement for
소극적인,adj,negative,not positive or neutral
절대로,adv,never,at no time
결코,adv,never,at no time
새롭다,adj,new,recently made or created
새,adj,new,recently made or created
신,adj,new,recently made or created
뉴,adj,new,recently made or created
소식,noun,news,new information of interest
소문,noun,news,new information of interest
뉴스,noun,news,new information of interest
알림,noun,news,new information of interest
신문,noun,newspaper,publication
좋은,adj,nice,"pleasant, satisfactory"
밤,noun,night,period between sunset and sunrise
코,noun,nose,protuberance on the face
안,adv,not,negates meaning of another word
...아니다,adv,not,negates meaning of another word
지금,adv,now,at the present time
이제,adv,now,at the present time
숫자,noun,number,abstract entity used to describe quantity
수,noun,number,abstract entity used to describe quantity
간호원,noun,nurse,person trained to provide care for the sick
간호사,noun,nurse,person trained to provide care for the sick
물건,noun,object,thing
것,noun,object,thing
대양,noun,ocean,one of the large bodies of water
바다,noun,ocean,one of the large bodies of water
의식,noun,office,ceremonial religious duty or rite
예배,noun,office,ceremonial religious duty or rite
례배,noun,office,ceremonial religious duty or rite
수시로,adv,often,"frequently, many times"
자주,adv,often,"frequently, many times"
흔히,adv,often,"frequently, many times"
낡다,adj,old,"of an object, concept, etc: having existed for a relatively long period of time"
오래되다,adj,old,"of an object, concept, etc: having existed for a relatively long period of time"
한 번,adv,once,one and only one time
양파,noun,onion,Allium cepa
...만,adv,only,without others or anything further; exclusively
오직,adv,only,without others or anything further; exclusively
열다,verb,open,to make something accessible
펴다,verb,open,to make something accessible
의견,noun,opinion,thought a person has formed about a topic
견해,noun,opinion,thought a person has formed about a topic
주황색(朱黃色)의,adj,orange,having the colour of the fruit of an orange tree
밖에,adv,outside,in or to the outside
자기의,adj,own,belonging to (determiner)
페이지,noun,page,serving boy
페이지,noun,page,one side of a leaf of a book
쪽,noun,page,one side of a leaf of a book
페인트,noun,paint,substance
도료,noun,paint,substance
한쌍,noun,pair,two similar or identical things
켤레,noun,pair,two similar or identical things
페어,noun,pair,two similar or identical things
바지,noun,pants,garment covering the body from the waist downwards
종이,noun,paper,sheet material
단락,noun,paragraph,passage in text
부모,noun,parent,person from whom one is descended
어버이,noun,parent,person from whom one is descended
부모님,noun,parent,person from whom one is descended
주차하다,verb,park,bring (a vehicle) to a halt
부분,noun,part,fraction of a whole
일부,noun,part,fraction of a whole
쪽,noun,part,fraction of a whole
파트너,noun,partner,someone who is associated with another in a common activity or interest
동반자,noun,partner,someone who is associated with another in a common activity or interest
동료,noun,partner,someone who is associated with another in a common activity or interest
여권,noun,passport,official document for foreign travel
려권,noun,passport,official document for foreign travel
패스포트,noun,passport,official document for foreign travel
과거,noun,past,period of time that has already happened
지불하다,verb,pay,to give money in exchange for goods or services
내다,verb,pay,to give money in exchange for goods or services
계산하다,verb,pay,to give money in exchange for goods or services
펜,noun,pen,writing tool
볼펜,noun,pen,writing tool
만년필,noun,pen,writing tool
원주필,noun,pen,writing tool
연필,noun,pencil,graphite writing-instrument
사람들,noun,people,a body of human beings; a group of two or more persons
사람,noun,people,a body of human beings; a group of two or more persons
완벽하다,adj,perfect,fitting its definition precisely
기간,noun,period,a length of time
사람,noun,person,individual
인,noun,person,individual
분,noun,person,individual
개인의,adj,personal,pertaining to human beings
전화를 걸다,verb,phone,to call (someone) on the telephone
전화하다,verb,phone,to call (someone) on the telephone
사진,noun,photograph,picture
어구,noun,phrase,short written or spoken expression
구,noun,phrase,short written or spoken expression
피아노,noun,piano,a keyboard musical instrument
그림,noun,picture,"representation of visible reality produced by drawing, etc"
회화,noun,picture,"representation of visible reality produced by drawing, etc"
도화,noun,picture,"representation of visible reality produced by drawing, etc"
조각,noun,piece,part of a larger whole
부분,noun,piece,part of a larger whole
쪽,noun,piece,part of a larger whole
돼지,noun,pig,mammal of genus Sus
분홍색,noun,pink,pale red colour
핑크,noun,pink,pale red colour
장소,noun,place,"location, position"
터,noun,place,"location, position"
곳,noun,place,"location, position"
위치,noun,place,"location, position"
대패,noun,plane,a tool
식물,noun,plant,organism capable of photosynthesis
놀이,noun,play,playful activity
선수,noun,player,one who plays any game or sport
플레이어,noun,player,one who plays any game or sport
경찰,noun,police,local or general law enforcement agency
가난하다,adj,poor,with few or no possessions or money
빈곤하다,adj,poor,with few or no possessions or money
가능하다,adj,possible,able but not certain to happen
감자,noun,potato,plant tuber eaten as starchy vegetable
파운드,noun,pound,unit of mass (16 ounces avoirdupois)
더 좋아하다,verb,prefer,to favor
선호(選好)하다,verb,prefer,to favor
준비하다,verb,prepare,to make ready for a specific future purpose
마견하다,verb,prepare,to make ready for a specific future purpose
현재,noun,present,current time
값,noun,price,cost required to gain possession of something
가격,noun,price,cost required to gain possession of something
아마,adv,probably,in all likelihood
문제,noun,problem,difficulty
상품,noun,product,commodity for sale
제품,noun,product,commodity for sale
일정,noun,program,set of structured activities
프로그램,noun,program,set of structured activities
계획,noun,project,planned endeavor
사업,noun,project,planned endeavor
프로젝트,noun,project,planned endeavor
자주색,noun,purple,colour
보라색,noun,purple,colour
두다,verb,put,to place something somewhere
놓다,verb,put,to place something somewhere
4분의 1,noun,quarter,one of four equal parts — see also one-fourth
사분의 일,noun,quarter,one of four equal parts — see also one-fourth
질문,noun,question,"sentence, phrase or word"
빠른,adj,quick,moving with speed
빠르다,adj,quick,moving with speed
빨리,adv,quickly,"rapidly, fast"
어서,adv,quickly,"rapidly, fast"
조용하다,adj,quiet,with little sound
상당히,adv,quite,to the greatest extent; completely
라디오,noun,radio,technology
라지오,noun,radio,technology
오다,verb,rain,of rain: to fall from the sky
읽다,verb,read,to look at and interpret letters or other information
독자,noun,reader,person who reads a publication
읽는 사람,noun,reader,person who reads a publication
독서,noun,reading,process of interpreting written language
읽기,noun,reading,process of interpreting written language
준비된,adj,ready,prepared for immediate action or use
실제(實際)의,adj,real,"true, genuine, not merely nominal"
현실(現實)의,adj,real,"true, genuine, not merely nominal"
진실(眞實)의,adj,real,"true, genuine, not merely nominal"
참,adj,real,"true, genuine, not merely nominal"
진,adj,real,"true, genuine, not merely nominal"
정말로,adv,really,actually
진짜,adv,really,actually
진짜로,adv,really,actually
참,adv,really,actually
이유,noun,reason,that which causes: a cause
리유,noun,reason,that which causes: a cause
원인,noun,reason,that which causes: a cause
빨강,noun,red,colour
빨간색,noun,red,colour
기억하다,verb,remember,to recall from one's memory
되풀이하다,verb,repeat,do or say again
반복하다,verb,repeat,do or say again
따라하다,verb,repeat,do or say again
보고,noun,report,information describing events
리포트,noun,report,information describing events
레포트,noun,report,information describing events
보고서,noun,report,information describing events
식당,noun,restaurant,an eating establishment in which diners are served food
레스토랑,noun,restaurant,an eating establishment in which diners are served food
음식점,noun,restaurant,an eating establishment in which diners are served food
결과,noun,result,that which results
벼,noun,rice,plants
풍부하다,adj,rich,having wealth
부유하다,adj,rich,having wealth
타다,verb,ride,"to transport oneself by sitting on and directing a horse, bicycle etc."
말을 타다,verb,ride,"to transport oneself by sitting on and directing a horse, bicycle etc."
강,noun,river,large stream which drains a landmass
수,noun,river,large stream which drains a landmass
가람,noun,river,large stream which drains a landmass
길,noun,road,a way for travel
도로,noun,road,a way for travel
일과,noun,routine,course of action to be followed regularly; a standard procedure
규칙,noun,rule,regulation
규율,noun,rule,regulation
규률,noun,rule,regulation
룰,noun,rule,regulation
달리다,verb,run,to move quickly on two feet
뛰다,verb,run,to move quickly on two feet
샐러드,noun,salad,food
소금,noun,salt,sodium chloride
염,noun,salt,sodium chloride
샌드위치,noun,sandwich,dish — see also open sandwich
겹빵이,noun,sandwich,dish — see also open sandwich
말하다,verb,say,"to say, to tell"
말씀하다,verb,say,"to say, to tell"
학교,noun,school,an institution dedicated to teaching and learning
과학,noun,science,collective discipline of learning acquired through the scientific method
과학자,noun,scientist,one whose activities make use of the scientific method
초,noun,second,one-sixtieth of a minute; SI unit of time
부분,noun,section,"cutting, part cut out"
보다,verb,see,perceive with the eyes
뵙다,verb,see,perceive with the eyes
팔다,verb,sell,to agree to transfer goods or provide services for payment
판매하다,verb,sell,to agree to transfer goods or provide services for payment
보내다,verb,send,make something go somewhere
판결,noun,sentence,"(dated) decision or judgement of a court — see also judgment, verdict"
선고,noun,sentence,"(dated) decision or judgement of a court — see also judgment, verdict"
나누다,verb,share,to give
양,noun,sheep,animal
면양,noun,sheep,animal
셔츠,noun,shirt,article of clothing
와이셔츠,noun,shirt,article of clothing
남방,noun,shirt,article of clothing
신발,noun,shoe,protective covering for the foot
신,noun,shoe,protective covering for the foot
쇼핑하다,verb,shop,to visit shops
장보다,verb,shop,to visit shops
쇼핑,noun,shopping,activity of buying
물건사기,noun,shopping,activity of buying
장보기,noun,shopping,activity of buying
짧다,adj,short,having a small distance between ends or edges
짧은,adj,short,having a small distance between ends or edges
해야 한다,verb,should,expressing obligation
쇼,noun,show,entertainment
흥행,noun,show,entertainment
소나기,noun,shower,brief fall of rain
비슷하다,adj,similar,"having traits or characteristics in common; alike, comparable"
같다,adj,similar,"having traits or characteristics in common; alike, comparable"
노래하다,verb,sing,to produce harmonious sounds with one’s voice
부르다,verb,sing,to produce harmonious sounds with one’s voice
노래부르다,verb,sing,to produce harmonious sounds with one’s voice
가수,noun,singer,person who sings (male or generic term)
자매,noun,sister,woman or girl having the same parents
누나,noun,sister,woman or girl having the same parents
언니,noun,sister,woman or girl having the same parents
여동생,noun,sister,woman or girl having the same parents
녀동생,noun,sister,woman or girl having the same parents
동생,noun,sister,woman or girl having the same parents
시스터,noun,sister,woman or girl having the same parents
누이,noun,sister,woman or girl having the same parents
앉다,verb,sit,"of a person, be in a position in which the upper body is upright and the legs are supported"
상태,noun,situation,combination of circumstances at a given moment; state of affairs
상황,noun,situation,combination of circumstances at a given moment; state of affairs
처지,noun,situation,combination of circumstances at a given moment; state of affairs
기술,noun,skill,capacity to do something well
스킬,noun,skill,capacity to do something well
치마,noun,skirt,article of clothing
스커트,noun,skirt,article of clothing
자다,verb,sleep,to rest in state of reduced consciousness
잠자다,verb,sleep,to rest in state of reduced consciousness
주무시다,verb,sleep,to rest in state of reduced consciousness
느린,adj,slow,not quick in motion
느리다,adj,slow,not quick in motion
작다,adj,small,not large
작은,adj,small,not large
뱀,noun,snake,legless reptile
눈이 내리다,verb,snow,have snow fall from the atmosphere
눈이 오다,verb,snow,have snow fall from the atmosphere
너무,adv,so,very
매우,adv,so,very
때때로,adv,sometimes,"on certain occasions, but not always"
자주,adv,sometimes,"on certain occasions, but not always"
가끔씩은,adv,sometimes,"on certain occasions, but not always"
아들,noun,son,a male person in relation to his parents
아드님,noun,son,a male person in relation to his parents
노래,noun,song,music with words
가요,noun,song,music with words
가곡,noun,song,music with words
곧,adv,soon,within a short time
금방,adv,soon,within a short time
죄송하다,adj,sorry,"repentant, apologetic"
미안하다,adj,sorry,"repentant, apologetic"
울리다,verb,sound,to produce a sound
국,noun,soup,dish
탕,noun,soup,dish
수프,noun,soup,dish
말하다,verb,speak,to communicate with one's voice using words
말씀하다,verb,speak,to communicate with one's voice using words
이야기하다,verb,speak,to communicate with one's voice using words
특별하다,adj,special,distinguished by a unique or unusual quality
특수하다,adj,special,distinguished by a unique or unusual quality
철자하다,verb,spell,to write or say the letters that form a word
쓰다,verb,spend,to pay out
소비하다,verb,spend,to pay out
들이다,verb,spend,to pay out
운동,noun,sport,any athletic activity that uses physical skills
스포츠,noun,sport,any athletic activity that uses physical skills
봄,noun,spring,season between winter and summer in temperate climates
춘계,noun,spring,season between winter and summer in temperate climates
서다,verb,stand,to support oneself on the feet in an erect position
별,noun,star,"a celestial body appearing as a point of light on the clear night sky, whose position is relatively fixed with respect to each other"
항성,noun,star,"a celestial body appearing as a point of light on the clear night sky, whose position is relatively fixed with respect to each other"
시작하다,verb,start,to begin
성명,noun,statement,declaration or remark
진술,noun,statement,declaration or remark
터미널,noun,station,place where a vehicle may stop
정류장,noun,station,place where a vehicle may stop
역,noun,station,place where a vehicle may stop
정거장,noun,station,place where a vehicle may stop
머무르다,verb,stay,to remain in a particular place
투숙하다,verb,stay,to remain in a particular place
묵다,verb,stay,to remain in a particular place
숙박하다,verb,stay,to remain in a particular place
정류장,noun,stop,place to get on and off mass transport
창고,noun,store,place where items may be kept
이야기,noun,story,account of events
소설,noun,story,account of events
스토리,noun,story,account of events
거리,noun,street,paved part of road in a village or a town
가로,noun,street,paved part of road in a village or a town
길,noun,street,paved part of road in a village or a town
도로,noun,street,paved part of road in a village or a town
-가,noun,street,paved part of road in a village or a town
길거리,noun,street,paved part of road in a village or a town
강하다,adj,strong,capable of producing great physical force
세다,adj,strong,capable of producing great physical force
학생,noun,student,person who studies a subject
주어,noun,subject,in grammar
성공,noun,success,achievement of one's aim or goal
설탕,noun,sugar,sucrose from sugar cane or sugar beet used to sweeten food and drink
사탕,noun,sugar,sucrose from sugar cane or sugar beet used to sweeten food and drink
여름,noun,summer,hottest season
하계,noun,summer,hottest season
해,noun,sun,"a star, especially when seen as the centre of any single solar system"
태양,noun,sun,"a star, especially when seen as the centre of any single solar system"
슈퍼마켓,noun,supermarket,store
슈퍼,noun,supermarket,store
확실하다,adj,sure,"certain, reliable"
스웨터,noun,sweater,knitted jacket worn by athletes before or after exercise
쎄타,noun,sweater,knitted jacket worn by athletes before or after exercise
수영하다,verb,swim,move through water
헤엄치다,verb,swim,move through water
수영,noun,swimming,human activity of moving oneself through water
테이블,noun,table,item of furniture
탁자,noun,table,item of furniture
상,noun,table,item of furniture
밥상,noun,table,item of furniture
잡다,verb,take,to get into one's hands or control
쥐다,verb,take,to get into one's hands or control
말하다,verb,talk,to communicate by speech
말씀하다,verb,talk,to communicate by speech
이야기하다,verb,talk,to communicate by speech
키가 크다,adj,tall,of a person
키가 큰,adj,tall,of a person
택시,noun,taxi,vehicle available for public hire
딱씨,noun,taxi,vehicle available for public hire
차,noun,tea,dried leaves of tea plant
찻잎,noun,tea,dried leaves of tea plant
다엽,noun,tea,dried leaves of tea plant
가르치다,verb,teach,to pass on knowledge
선생,noun,teacher,person who teaches
선생님,noun,teacher,person who teaches
교사,noun,teacher,person who teaches
틴에이저,noun,teenager,person aged between thirteen and nineteen
십대,noun,teenager,person aged between thirteen and nineteen
10대,noun,teenager,person aged between thirteen and nineteen
전화를 걸다,verb,telephone,to call someone
전화하다,verb,telephone,to call someone
텔레비전,noun,television,medium
텔레비죤,noun,television,medium
티브이,noun,television,medium
티비,noun,television,medium
티뷔,noun,television,medium
테레비,noun,television,medium
텔레비,noun,television,medium
전시,noun,television,medium
말하다,verb,tell,to pass information
말씀하다,verb,tell,to pass information
알리다,verb,tell,to pass information
테니스,noun,tennis,sport played by two or four players with strung racquets
정구,noun,tennis,sport played by two or four players with strung racquets
끔찍하다,adj,terrible,dreadful; causing alarm or fear
텍스트,noun,text,a written passage
본문,noun,text,a written passage
감사하다,verb,thank,to express appreciation or gratitude toward (someone or something)
극장,noun,theater,place or building
그때,adv,then,at that time
그 때,adv,then,at that time
거기에,adv,there,in or at that place
거기,adv,there,in or at that place
물건,noun,thing,"that which is considered to exist as a separate entity, object, quality or concept"
것,noun,thing,"that which is considered to exist as a separate entity, object, quality or concept"
생각하다,verb,think,"to ponder, to go over in one's head"
목마르다,adj,thirsty,needing to drink
갈증나다,adj,thirsty,needing to drink
표,noun,ticket,admission to entertainment
티켓,noun,ticket,admission to entertainment
시간,noun,time,inevitable passing of events
피곤한,adj,tired,in need of rest or sleep
칭호,noun,title,prefix or suffix added to a name
오늘,noun,today,today (noun)
금일,noun,today,today (noun)
함께,adv,together,"at the same time, in the same place"
같이,adv,together,"at the same time, in the same place"
내일,noun,tomorrow,the day after the present day
명일,noun,tomorrow,the day after the present day
오늘저녁,noun,tonight,nighttime today
오늘밤,noun,tonight,nighttime today
-도,adv,too,likewise
역시,adv,too,likewise
이,noun,tooth,anatomy: tooth
니,noun,tooth,anatomy: tooth
이빨,noun,tooth,anatomy: tooth
치아,noun,tooth,anatomy: tooth
화제,noun,topic,subject; theme
주제,noun,topic,subject; theme
테마,noun,topic,subject; theme
토픽,noun,topic,subject; theme
쩨마,noun,topic,subject; theme
관광객,noun,tourist,someone who travels for pleasure
여행자,noun,tourist,someone who travels for pleasure
려행자,noun,tourist,someone who travels for pleasure
마을,noun,town,settlement
읍,noun,town,settlement
시,noun,town,settlement
교통,noun,traffic,pedestrians or vehicles on roads or on the air
트레인,noun,train,the elongated back portion of a dress or skirt which drags along the ground
여행,noun,travel,act of traveling
려행,noun,travel,act of traveling
나무,noun,tree,large woody plant
여행,noun,trip,journey
여정,noun,trip,journey
참되다,adj,true,concurring with a given set of facts
바르다,adj,true,concurring with a given set of facts
진실의,adj,true,concurring with a given set of facts
시도하다,verb,try,to attempt
시험하다,verb,try,to attempt
노력하다,verb,try,to attempt
보다,verb,try,to attempt
회전,noun,turn,change of direction or orientation
두번,adv,twice,two times
유형,noun,type,grouping based on shared characteristics
종류,noun,type,grouping based on shared characteristics
형,noun,type,grouping based on shared characteristics
타입,noun,type,grouping based on shared characteristics
우산,noun,umbrella,cloth-covered frame used for protection against rain or sun
아저씨,noun,uncle,brother (or brother-in-law) of someone’s parent
삼촌,noun,uncle,brother (or brother-in-law) of someone’s parent
알다,verb,understand,to grasp the meaning of
이해하다,verb,understand,to grasp the meaning of
리해하다,verb,understand,to grasp the meaning of
대학,noun,university,institution of higher education
대학교,noun,university,institution of higher education
위에,adv,up,away from earth’s surface
위로,adv,up,away from earth’s surface
위층에,adv,upstairs,up the stairs; on or to a higher floor or level
위층으로,adv,upstairs,up the stairs; on or to a higher floor or level
쓰다,verb,use,"employ, apply"
사용(使用)하다,verb,use,"employ, apply"
유용하다,adj,useful,having a practical or beneficial use
도움이 되다,adj,useful,having a practical or beneficial use
채소,noun,vegetable,a plant raised for some edible part of it
야채,noun,vegetable,a plant raised for some edible part of it
아주,adv,very,to a high degree
매우,adv,very,to a high degree
너무,adv,very,to a high degree
굉장히,adv,very,to a high degree
비디오,noun,video,"television show, movie"
영상,noun,video,"television show, movie"
방문,noun,visit,single act of visiting
왕방,noun,visit,single act of visiting
내방,noun,visit,single act of visiting
래방,noun,visit,single act of visiting
방문객,noun,visitor,guest
손님,noun,visitor,guest
기다리다,verb,wait,delay until some event
대기하다,verb,wait,delay until some event
웨이터,noun,waiter,a server in a restaurant or similar
일어나다,verb,wake,to stop sleeping
산책,noun,walk,trip made by walking
벽,noun,wall,defensive rampart
성벽,noun,wall,defensive rampart
빌다,verb,want,to desire
바라다,verb,want,to desire
싶다,verb,want,to desire
원하다,verb,want,to desire
-고 싶어요,verb,want,to desire
따뜻하다,adj,warm,having a temperature slightly higher than usual
씻다,verb,wash,to clean with water
시계,noun,watch,portable or wearable timepiece
워치,noun,watch,portable or wearable timepiece
물,noun,water,inorganic compound H₂O
길,noun,way,"road, direction, path"
입다,verb,wear,to have on (clothes or accessories)
신다,verb,wear,to have on (clothes or accessories)
쓰다,verb,wear,to have on (clothes or accessories)
끼다,verb,wear,to have on (clothes or accessories)
날씨,noun,weather,state of the atmosphere
일기,noun,weather,state of the atmosphere
웹사이트,noun,website,a collection of pages on the World Wide Web
사이트,noun,website,a collection of pages on the World Wide Web
주,noun,week,period of seven days
주일,noun,week,period of seven days
주말,noun,weekend,break in the working week
환영,adj,welcome,whose arrival is a cause of joy
건강하다,adj,well,in good health
언제,adv,when,"at what time, as a direct question"
어디,adv,where,at what place; to what place; from what place
하처,adv,where,at what place; to what place; from what place
하양,noun,white,color
흰색,noun,white,color
백색,noun,white,color
왜,adv,why,for what reason
아내,noun,wife,female partner in a marriage
집사람,noun,wife,female partner in a marriage
안사람,noun,wife,female partner in a marriage
안해,noun,wife,female partner in a marriage
마누라,noun,wife,female partner in a marriage
와이프,noun,wife,female partner in a marriage
부인,noun,wife,female partner in a marriage
이기다,verb,win,transitive: achieve victory in
승리하다,verb,win,transitive: achieve victory in
창문,noun,window,opening for light and air
창,noun,window,opening for light and air
창구,noun,window,opening for light and air
포도주,noun,wine,alcoholic beverage made from grapes
와인,noun,wine,alcoholic beverage made from grapes
겨울,noun,winter,"fourth season, marked by short days and the lowest temperatures"
동계,noun,winter,"fourth season, marked by short days and the lowest temperatures"
여성,noun,woman,adult female person
계집,noun,woman,adult female person
여자,noun,woman,adult female person
녀성,noun,woman,adult female person
녀자,noun,woman,adult female person
여인,noun,woman,adult female person
녀인,noun,woman,adult female person
놀라운,adj,wonderful,"excellent, extremely impressive"
말,noun,word,unit of language
낱말,noun,word,unit of language
단어,noun,word,unit of language
마디,noun,word,unit of language
일,noun,work,"labour, employment, occupation, job"
노동,noun,work,"labour, employment, occupation, job"
로동,noun,work,"labour, employment, occupation, job"
직업,noun,work,"labour, employment, occupation, job"
노동자,noun,worker,person who performs labor
로동자,noun,worker,person who performs labor
근로자,noun,worker,person who performs labor
세계,noun,world,human collective existence
누리,noun,world,human collective existence
쓰다,verb,write,"to form letters, etc."
적다,verb,write,"to form letters, etc."
저자,noun,writer,person who writes; an author
작가,noun,writer,person who writes; an author
필자,noun,writer,person who writes; an author
글쓴이,noun,writer,person who writes; an author
작자,noun,writer,person who writes; an author
쓰기,noun,writing,written letters or symbols
문자,noun,writing,written letters or symbols
그른,adj,wrong,incorrect
뜰,noun,yard,land around a house
마당,noun,yard,land around a house
활대,noun,yard,nautical: tapered timber from which square sails hang
년,noun,year,time it takes for the Earth to complete one revolution around the Sun
연,noun,year,time it takes for the Earth to complete one revolution around the Sun
해,noun,year,time it takes for the Earth to complete one revolution around the Sun
황색,noun,yellow,color
노랑,noun,yellow,color
어제,noun,yesterday,day before today
작일,noun,yesterday,day before today
어리다,adj,young,in the early part of life or growth
젊다,adj,young,in the early part of life or growth
